word,word_start,word_end,word_duration,sentence,num_phonemes,num_vowels,phonemes,vowel_duration,consonant_duration,vowel_ratio,pitch_mean,pitch_max,pitch_min,pitch_range,pitch_slope,pitch_std,pitch_madiff,vowel_pitch_mean,vowel_pitch_max,energy_mean,energy_max,pre_pause,post_pause,pos_norm_start,pos_norm_center,word_duration_z,vowel_duration_z,vowel_ratio_z,pitch_mean_z,pitch_max_z,pitch_range_z,pitch_slope_z,pitch_std_z,pitch_madiff_z,vowel_pitch_mean_z,vowel_pitch_max_z,pre_pause_z,energy_max_z,prominence_score,cluster,kmeans_stress_label,hierarchical_cluster,hierarchical_stress_label,stress_label
All,0.0,0.668,0.668,"All songs by John Petrucci and Jordan Rudess, except where noted.",2,1,AOL,0.334,0.334,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0,0.0,0.0,0.027861194527861198,0.35283679942165574,0.6137471098746872,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-0.7145149161040185,0,unstressed,0,unstressed,unstressed
If,0.0,0.489,0.489,"If there was ever a need for additional recruits, they were gathered by force.",2,1,IHF,0.244,0.245,0.49897750511247446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0003,0.0,0.0,0.0,0.020395395395395397,-0.7204901884574687,-0.18887333119548516,0.4303998599898155,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-1.1158251366391048,0,unstressed,0,unstressed,unstressed
The,0.0,0.468,0.468,The company has not responded to the questions about the injections.,2,1,DHAH0,0.234,0.234,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015000000000000001,0.0002,0.0,0.0,0.0,0.01951951951951952,-0.8464112317282038,-0.2780533802032819,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1255611266019796,-1.16078091039295,0,unstressed,0,unstressed,unstressed
Many,0.0,0.368,0.368,Many historians are confused about whether or not the two were having an affair.,4,2,MEHNIY,0.18399999999999997,0.18400000000000002,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003974999999999999,0.0055,0.0,0.0,0.0,0.015348682015348683,-1.4460352473031337,-0.7239536252422668,0.4374808451295392,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0286375753660164,-1.36434632266525,0,unstressed,0,unstressed,unstressed
The,0.0,0.734,0.734,The units of measurement are pounds-force or kilograms-force.,2,1,DHAH0,0.367,0.367,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00135,0.002,0.0,0.0,0.0,0.030613947280613948,0.748588649701109,0.9080412716004167,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0926436941067468,-0.5611500979920543,0,unstressed,0,unstressed,unstressed
It,0.0,0.532,0.532,It then rapidly weakened and soon dissipated as it moved inland over Mexico.,2,1,IHT,0.266,0.266,0.5,243.61,243.61,243.61,0.0,0.0,0.0,0.0,243.61,243.61,0.0203,0.0401,0.0,0.0,0.0,0.02218885552218886,-0.4626518617602487,0.0073227766216681965,0.4374808451295396,1.0471976311368083,0.681932249503717,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,0.9925702042123407,0.8863179474693459,0.0,-0.39589137295765203,0.1279783475881448,0,unstressed,0,unstressed,unstressed
Why,0.0,0.552,0.552,Why did he stand there amid so much danger?,2,1,WAY,0.276,0.276,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0001,0.0,0.0,0.0,0.023023023023023025,-0.34272705864526265,0.09650282562946517,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1273898728517147,-0.9738685567265236,0,unstressed,0,unstressed,unstressed
The,0.0,0.672,0.672,"The band's first release was the self-financed ""Fuse"" cassette.",2,1,DHAH0,0.336,0.336,0.5,118.44,118.44,118.44,0.0,0.0,0.0,0.0,118.44,118.44,0.02375,0.0462,0.0,0.0,0.0,0.02802802802802803,0.37682176004465295,0.6315831196762466,0.4374808451295396,-0.22155086239225,-0.34583489415928587,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.21857987072534882,-0.2554408023722371,0.0,-0.28433785172380743,-0.05146434846929852,0,unstressed,0,unstressed,unstressed
Pathways,0.0,0.507,0.507,Pathways and tracks which have bare earth may also be used for nesting.,6,2,PAETHWEYZ,0.16899999999999998,0.338,0.3333333333333333,331.79,332.61,330.97,1.6399999999999864,0.0,0.8199999999999932,1.6399999999999864,332.61,332.61,0.005016666666666667,0.0208,0.0,0.0,0.0,0.02114614614614615,-0.6125578656539813,-0.857723698753962,-0.7167197326455226,1.941007986328886,1.412708599955161,-0.4798212544978771,0.06654311912615565,-0.46648649880825427,-0.4064450595085464,1.8537378695431255,1.6981460910812407,0.0,-0.7488393991565373,-0.0029131817548400107,0,unstressed,0,unstressed,unstressed
Classify,0.0,0.588,0.588,Classify the following terms into the appropriate column below.,7,3,KLAESIHFAY,0.2519999999999999,0.336,0.42857142857142844,599.97,599.97,599.97,0.0,0.0,0.0,0.0,599.97,599.97,0.0007999999999999998,0.0023,0.0,0.0,0.0,0.024524524524524523,-0.12686241303828846,-0.11752929198924857,-0.05717654534548791,4.659334829778777,3.6079936005922177,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,4.440724240361537,4.136914321149512,0.0,-1.0871574553575414,1.390329772346959,0,unstressed,0,unstressed,unstressed
The,0.0,0.411,0.411,The wording and image in these circular logos changed over the years.,2,1,DHAH0,0.205,0.206,0.49878345498783455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0058,0.0,0.0,0.0,0.01714214214214214,-1.188196920605914,-0.5366755223258931,0.42905602339395527,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0231513366168108,-1.2696100234572218,0,unstressed,0,unstressed,unstressed
Manja,0.0,0.527,0.527,Manja predicts that The Countess will be very happy in love.,5,2,MAENYAH0,0.21100000000000002,0.316,0.40037950664136623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442,0.0152,0.0,0.0,0.0,0.021980313646980314,-0.49263306253899525,-0.4831674929212147,-0.2524113408270913,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-0.8512491891417061,-1.2084755792598618,0,unstressed,0,unstressed,unstressed
This,0.0,0.54,0.54,This sentence is stating that the person has finished their homework.,3,1,DHIHS,0.18,0.36000000000000004,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335e-05,0.0001,0.0,0.0,0.0,0.022522522522522525,-0.4146819405142543,-0.7596256448453853,-0.7167197326455226,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1273898728517147,-1.4019327919639488,0,unstressed,0,unstressed,unstressed
This,0.0,0.626,0.626,This pulpit with its dramatic scenes has become his masterwork.,3,1,DHIHS,0.209,0.41700000000000004,0.33386581469648563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005333333333333333,0.0006,0.0,0.0,0.0,0.026109442776109444,0.10099471288018504,-0.5010035027227744,-0.7130321908634935,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.118246141603039,-1.270792974652908,0,unstressed,0,unstressed,unstressed
"Immediately,",0.0,0.453,0.453,"Immediately, Mentor was sent to aid in the invasion of his former refuge, Egypt.",9,5,IHMIYDIHAH0TLIY,0.25199999999999995,0.20100000000000007,0.5562913907284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0053,0.0,0.0,0.0,0.018893893893893895,-0.9363548340644433,-0.11752929198924807,0.8273101793449569,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0322950678654867,-1.0618656545386345,0,unstressed,0,unstressed,unstressed
The,0.0,0.856,0.856,"The movie star Sukanya provided Das' speaking voice in the Tamil classic ""Kannathil Muthamittal"".",2,1,DHAH0,0.428,0.428,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031999999999999997,0.0048,0.0,0.0,0.0,0.03570236903570237,1.4801299487025232,1.4520395705479778,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0414387991141625,-0.2789099695197568,0,unstressed,0,unstressed,unstressed
In,0.0,0.663,0.663,"In addition to its natural beauty, Altai is rich in cultural heritage.",2,1,IHN,0.332,0.331,0.5007541478129713,122.34,122.34,122.34,0.0,0.0,0.0,0.0,122.34,122.34,0.0238,0.0449,0.0,0.0,0.0,0.027652652652652654,0.3228555986429092,0.5959111000731278,0.44270347217829553,-0.18201967181333065,-0.3138121102630989,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.1808433101097301,-0.2198663106858731,0.0,-0.3081115529703644,-0.05804370657207585,0,unstressed,0,unstressed,unstressed
They,0.0,0.643,0.643,They are to about long and about wide.,2,1,DHEY,0.321,0.322,0.49922239502332816,163.4,163.4,163.4,0.0,0.0,0.0,0.0,163.4,163.4,0.00825,0.0164,0.0,0.0,0.0,0.026818485151818488,0.20293079552792317,0.4978130461645511,0.4320957724494072,0.23417281156370165,0.02333032737214029,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,0.21645494088445003,0.15466923511979436,0.0,-0.8293042341448841,-0.04276005094364854,0,unstressed,0,unstressed,unstressed
These,0.0,0.504,0.504,These aluminium big block cars all had easily removable door roof sections.,3,1,DHIYZ,0.168,0.33599999999999997,0.33333333333333337,210.42000000000002,215.96,204.88,11.080000000000013,0.0,5.540000000000006,11.080000000000013,204.88,204.88,0.03453333333333333,0.0938,0.0,0.0,0.0,0.021021021021021023,-0.6305465861212292,-0.8666417036547415,-0.7167197326455222,0.7107770631074928,0.45489892264998183,-0.3487138843599118,0.06654311912615565,-0.3147624644985903,-0.20949977672537437,0.6178171291756966,0.533035880030147,0.0,0.5861453631501272,-0.17994785935509677,0,unstressed,0,unstressed,unstressed
"Nonetheless,",0.0,0.665,0.665,"Nonetheless, the Mexican government began moves to normalize diplomatic relations with the Vatican.",8,3,NAHNDHAH0LEHS,0.24999999999999994,0.4150000000000001,0.3759398496240601,257.39,269.34,245.44,23.899999999999977,0.0,11.949999999999989,23.899999999999977,245.44,245.44,0.044437500000000005,0.2973,0.0,0.0,0.0,0.027736069402736072,0.3348480789544078,-0.13536530179080747,-0.42166093832708607,1.1868745045156561,0.8932005135162521,-0.17066340923610823,0.06654311912615565,-0.10871351112466217,0.05796193146109297,1.0102773595781307,0.9030105935683319,0.0,4.307643981361172,1.2025560031893554,0,unstressed,0,unstressed,unstressed
He,0.0,0.402,0.402,He lives and works out of studios in the United States and Canada.,2,1,HHIY,0.201,0.201,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.016766766766766767,-1.2421630820076572,-0.5723475419290117,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1273898728517147,-1.308293740505762,0,unstressed,0,unstressed,unstressed
The,0.0,0.562,0.562,"The skull is long, deep and narrow, an adaptation for strong jaw muscles.",2,1,DHAH0,0.281,0.281,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005499999999999999,0.0006,0.0,0.0,0.0,0.02344010677344011,-0.28276465708776966,0.14109285013336367,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.118246141603039,-0.949744798224839,0,unstressed,0,unstressed,unstressed
Both,0.0,0.42,0.42,Both men died before the debts could be settled.,4,2,BAH0UHTH,0.21000000000000002,0.20999999999999996,0.5000000000000001,168.83999999999997,195.76,141.92,53.84,0.0,26.92,53.84,195.76,195.76,0.01905,0.0747,0.0,0.0,0.0,0.017517517517517518,-1.1342307592041703,-0.4920854978219944,0.4374808451295404,0.28931375431993744,0.28903732400819326,0.24515805918875122,0.06654311912615565,0.3724959790481483,0.6825955931695844,0.5295716335822499,0.4498462994712652,0.0,0.23685482945071243,0.032702920565098416,0,unstressed,0,unstressed,unstressed
This,0.0,0.515,0.515,This was accomplished through the president's power to make appointments.,3,1,DHIHS,0.17100000000000004,0.344,0.33203883495145636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004333333333333333,0.0006,0.0,0.0,0.0,0.021479813146479815,-0.5645879444079869,-0.8398876889524022,-0.7256843973272702,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.118246141603039,-1.440235067767722,0,unstressed,0,unstressed,unstressed
It,0.0,0.652,0.652,It drove me into scouring the internet for usable images.,2,1,IHT,0.326,0.326,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0042,0.0,0.0,0.0,0.027193860527193862,0.2568969569296669,0.5424030706684496,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0524112766125733,-0.735922714959203,0,unstressed,0,unstressed,unstressed
They,0.0,0.576,0.576,They were released a month later when Poland surrendered.,2,1,DHEY,0.288,0.288,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0039,0.0,0.0,0.0,0.024024024024024024,-0.1988172949072801,0.20351888443882105,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.057897515361779,-0.9064620558238583,0,unstressed,0,unstressed,unstressed
The,0.0,0.567,0.567,The actual trial phase has not yet begun.,2,1,DHAH0,0.284,0.283,0.5008818342151675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019999999999999998,0.0003,0.0,0.0,0.0,0.023648648648648646,-0.2527834563090238,0.16784686483570227,0.44358772649342865,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-0.937465038623511,0,unstressed,0,unstressed,unstressed
After,0.0,0.813,0.813,"After Alinsky's death, his long-time associate and designated successor Ed Chambers became executive director.",4,2,AEFTAH0,0.407,0.40599999999999997,0.5006150061500615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001425,0.0017,0.0,0.0,0.0,0.03390890890890891,1.2222916220053033,1.2647614676316041,0.4417398878519568,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0981299328559524,-0.3838872477263016,0,unstressed,0,unstressed,unstressed
In,0.0,0.626,0.626,"In conclusion, both conventional and organic farming have their own strengths and weaknesses.",2,1,IHN,0.313,0.313,0.5,85.89,85.89,85.89,0.0,0.0,0.0,0.0,85.89,85.89,0.0276,0.0538,0.0,0.0,0.0,0.026109442776109444,0.10099471288018504,0.4264690069583135,0.4374808451295396,-0.5514842606855378,-0.6131019751389993,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.5335350112480123,-0.5523509829853513,0.0,-0.14535313674393546,-0.2598580023221474,0,unstressed,0,unstressed,unstressed
That,0.0,0.491,0.491,That year he played in the World Series with the Rangers.,3,1,DHAET,0.163,0.32799999999999996,0.3319755600814664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0021,0.0,0.0,0.0,0.020478812145478812,-0.7084977081459701,-0.91123172815864,-0.7261225886762765,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0908149478570117,-1.4704208486216355,0,unstressed,0,unstressed,unstressed
We,0.0,0.444,0.444,We must also have the determination and perseverance to work towards them.,2,1,WIY,0.222,0.222,0.5,80.29,80.29,80.29,0.0,0.0,0.0,0.0,80.29,80.29,0.0012000000000000001,0.0014,0.0,0.0,0.0,0.01851851851851852,-0.990320995466187,-0.3850694390126383,0.4374808451295396,-0.6082469958757809,-0.6590834084258317,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.5877208418755672,-0.6034323043811559,0.0,-1.1036161716051578,-0.8802705489232839,0,unstressed,0,unstressed,unstressed
"Originally,",0.0,0.424,0.424,"Originally, drummers favored single-ply drum heads with a center dot for these drums.",9,5,AH0RIHJHIHNAH0LIY,0.236,0.188,0.5566037735849056,324.77,528.9,167.81,361.09,0.0,116.10651747425722,151.33499999999998,331.0,528.9,0.008555555555555556,0.0393,0.0,0.0,0.0,0.01768435101768435,-1.1102457985811731,-0.26021737040172277,0.829473494185221,1.869851843286831,3.024439946360935,4.512397410342324,0.06654311912615565,3.239389673375184,2.716618934795146,1.8381594432377033,3.488637622649542,0.0,-0.4105213429555332,2.6670348663164276,1,stressed,1,stressed,stressed
He,0.0,0.84,0.84,He was buried at Highgate cemetery.,2,1,HHIY,0.42,0.42,0.5,128.03,130.85,125.21,5.640000000000001,6.714285714285715,2.8200000000000003,5.640000000000001,130.85,130.85,0.021949999999999997,0.0338,0.0,0.0,0.0,0.035035035035035036,1.3841901062105344,1.3806955313417402,0.4374808451295396,-0.12434467837895868,-0.2439367536075733,-0.42426728410043413,0.13492168633609725,-0.4021966537617864,-0.3229936684987277,-0.09850019963821356,-0.1422409454933201,0.0,-0.511102386690967,0.3658630635659792,0,unstressed,0,unstressed,unstressed
Timelines,0.0,0.84,0.84,Timelines are also useful for biographies.,7,2,TAYMLAYNZ,0.24,0.6,0.2857142857142857,130.46,130.46,130.46,0.0,0.0,0.0,0.0,130.46,130.46,0.007971428571428572,0.0512,0.0,0.0,0.0,0.035035035035035036,1.3841901062105344,-0.22454535079860394,-1.0464913262955402,-0.09971370578747814,-0.24713903199719187,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.10227385569977529,-0.14579839466195635,0.0,-0.1929005392370495,-0.4118931901283252,0,unstressed,0,unstressed,unstressed
Cats,0.0,0.499,0.499,Cats are extremely popular pets in New Zealand.,4,1,KAETS,0.125,0.374,0.250501002004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.0002,0.0,0.0,0.0,0.02081247914581248,-0.6605277868999757,-1.2501159143882683,-1.2903504807180985,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1255611266019796,-1.6468121774854432,0,unstressed,0,unstressed,unstressed
One,0.0,0.641,0.641,"One day Travelcards can be purchased in ""Anytime"" and ""Off-Peak"" variants.",3,1,WAON,0.214,0.42700000000000005,0.33385335413416534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0575,0.0,0.0,0.0,0.02673506840173507,0.19093831521642457,-0.45641347821887585,-0.7131184827928704,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-0.0776895255037346,-1.040386639181098,0,unstressed,0,unstressed,unstressed
Wausau,0.0,0.677,0.677,Wausau Homes Inc and Wausau Tile have their headquarters in Rothschild.,4,2,WAOSAW,0.3390000000000001,0.33799999999999997,0.5007385524372231,137.64,149.57,125.71,23.86,0.0,11.93,23.86,149.57,149.57,0.0335,0.0699,0.0,0.0,0.0,0.028236569903236572,0.40680296082339945,0.6583371343785861,0.4425954710281001,-0.0269357703114167,-0.09022739090587634,-0.17121894894008235,0.06654311912615565,-0.10935640957512649,0.05712741755099525,0.08263529131675602,0.028516614601226765,0.0,0.1490750094634249,0.2758128127722463,0,unstressed,0,unstressed,unstressed
He,0.0,0.9,0.9,He is of Chinese-English parentage.,2,1,HHIY,0.45,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0003,0.0,0.0,0.0,0.03753753753753754,1.7439645155554926,1.648235678365131,0.4374808451295396,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-0.1972706318587966,0,unstressed,0,unstressed,unstressed
